,id,latitude,longitude,neighbourhood_cleansed,review_scores_location,host_location,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,instant_bookable,license,minimum_nights,maximum_nights,host_is_superhost,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,host_listings_count,host_about,host_verifications,price,availability_30,availability_60,availability_90,availability_365,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,reviews_per_month,first_review,last_review,estimated_occupancy_l365d,estimated_revenue_l365d
761,23015741,42.34425,-71.08563,Back Bay,4.95,"Boston, MA",Entire rental unit,Entire home/apt,5,,1 bath,2.0,,"[""Essentials"", ""Kitchen"", ""Washer"", ""Hot water"", ""Private entrance"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""TV"", ""Host greets you"", ""Shampoo"", ""Dryer""]",t,,91,1125,f,2017-06-07,within a few hours,100%,,t,14,"We have experience in hosting guests from all around the globe. We are doing the best to make people comfortable and happy with stay and spending time in Boston, one of the most beautiful cities in us. Either you came for business, study or vacation, our apartment will fill the need and you would be at your home away from your home. ","['email', 'phone']",,0,0,0,0,91.0,1125.0,t,,40,0,0,4.8,4.88,4.9,4.78,4.95,4.85,0.45,2018-03-08,2019-07-16,0,
762,23017535,42.34628,-71.08664,Back Bay,4.78,"Boston, MA",Entire rental unit,Entire home/apt,5,,1 bath,2.0,,"[""Essentials"", ""Kitchen"", ""Washer"", ""Hot water"", ""Private entrance"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Hair dryer"", ""Host greets you"", ""Shampoo"", ""Dryer""]",t,,91,1125,f,2017-06-07,within a few hours,100%,,t,14,"We have experience in hosting guests from all around the globe. We are doing the best to make people comfortable and happy with stay and spending time in Boston, one of the most beautiful cities in us. Either you came for business, study or vacation, our apartment will fill the need and you would be at your home away from your home. ","['email', 'phone']",,0,0,0,0,91.0,1125.0,t,,18,0,0,4.39,4.67,4.83,4.5,4.67,4.56,0.2,2018-03-18,2019-06-25,0,
763,23017803,42.34437,-71.08669,Fenway,4.95,"Boston, MA",Entire rental unit,Entire home/apt,5,,1 bath,2.0,,"[""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Hot water"", ""Kitchen"", ""Private entrance"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""TV"", ""Host greets you"", ""Shampoo"", ""Dryer""]",t,,91,1125,f,2017-06-07,within a few hours,100%,,t,14,"We have experience in hosting guests from all around the globe. We are doing the best to make people comfortable and happy with stay and spending time in Boston, one of the most beautiful cities in us. Either you came for business, study or vacation, our apartment will fill the need and you would be at your home away from your home. ","['email', 'phone']",,0,0,0,0,91.0,1125.0,t,,19,0,0,4.68,4.89,4.58,4.79,4.74,4.63,0.21,2018-03-16,2019-06-19,0,
764,23062683,42.34329,-71.05481,South Boston Waterfront,5.0,"Boston, MA",Entire rental unit,Entire home/apt,1,,1 bath,1.0,,"[""Essentials"", ""Kitchen"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Shampoo"", ""Hair dryer""]",f,,91,1125,f,2013-07-21,,,,t,1,European from Spain,"['email', 'phone']",,0,0,0,0,91.0,1125.0,,,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,0.01,2018-03-14,2018-03-14,0,
765,23089618,42.35499,-71.13678,Allston,,"Boston, MA",Private room in home,Private room,1,2.0,2 shared baths,0.0,1.0,"[""Wifi"", ""Smoke alarm"", ""First aid kit"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",f,,91,365,f,2015-04-02,a few days or more,25%,100%,t,4,,"['email', 'phone']",$60.00,30,60,90,365,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
766,23109832,42.31734,-71.11375,Jamaica Plain,5.0,"Boston, MA",Entire condo,Entire home/apt,6,,1 bath,3.0,,"[""Wine glasses"", ""Essentials"", ""Barbecue utensils"", ""Washer"", ""Drying rack for clothing"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Hot water kettle"", ""Clothing storage: closet, wardrobe, and dresser"", ""BBQ grill"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""HDTV with Apple TV"", ""Bed linens"", ""Microwave"", ""Host greets you"", ""Shampoo"", ""Hair dryer"", ""Fireplace guards"", ""Body soap"", ""Freezer"", ""Garden view"", ""Refrigerator"", ""Extra pillows and blankets"", ""Window AC unit"", ""Fire extinguisher"", ""Courtyard view"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Indoor fireplace"", ""Kitchen"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Mosquito net"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Stove"", ""Bathtub"", ""Free street parking""]",f,,90,365,f,2018-02-04,within an hour,100%,100%,t,1,"This is lovely welcoming home!
Its furnishings and art are an integral part of the hosting experience! 
They provide soul and substance to the space creating an atmosphere that is comfortable and delightful! 
You will LOVE living there! 
And you may never want to leave!
It’s charm is inescapable! 
","['email', 'phone']",,0,0,0,150,90.0,1125.0,t,,6,2,0,5.0,5.0,5.0,4.67,5.0,4.83,0.09,2020-02-16,2024-12-10,255,
767,23127262,42.37327,-71.05859,Charlestown,5.0,"Boston, MA",Entire home,Entire home/apt,8,,3.5 baths,4.0,,"[""Essentials"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Dishes and silverware"", ""High chair"", ""Self check-in"", ""BBQ grill"", ""Oven"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Children\u2019s books and toys"", ""Hair dryer"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Refrigerator"", ""Extra pillows and blankets"", ""Lockbox"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Indoor fireplace"", ""Kitchen"", ""Hot water"", ""Backyard"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Babysitter recommendations"", ""Stove"", ""Coffee maker"", ""Free street parking""]",f,STR-545099,2,7,f,2014-07-21,,,,t,2,,"['email', 'phone']",,0,0,0,0,2.0,7.0,t,,36,4,0,5.0,4.97,4.94,4.97,4.97,4.89,0.43,2018-08-19,2024-08-05,24,
768,23128943,42.36558532714844,-71.06755065917969,West End,4.98,"Boston, MA",Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage: dresser"", ""Paid parking off premises"", ""Books and reading material"", ""Elevator"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""River view"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Lockbox"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Shared gym in building"", ""Shared backyard \u2013 Not fully fenced"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Mosquito net"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Bathtub"", ""Waterfront"", ""Blender""]",f,STR-397968,29,90,t,2013-05-25,within an hour,100%,100%,t,6,"Easy going explorer and entrepreneur who loves traveling, discovering and new experiences. ","['email', 'phone', 'work_email']",$90.00,10,14,44,319,29.0,1125.0,t,,45,3,0,4.89,4.91,4.82,4.93,4.98,4.76,0.51,2018-03-17,2025-03-29,174,15660.0
769,23147024,42.33837,-71.10728,Longwood Medical Area,4.85,"Boston, MA",Entire rental unit,Entire home/apt,5,,1 bath,2.0,,"[""Essentials"", ""Private entrance"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking off premises"", ""Elevator"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Refrigerator"", ""Fire extinguisher"", ""TV"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Paid parking on premises"", ""Stove""]",t,,91,1125,f,2017-10-28,,,,t,2,,['phone'],,0,0,0,0,91.0,1125.0,t,,26,0,0,4.85,4.92,4.81,5.0,5.0,4.77,0.29,2018-02-18,2018-09-27,0,
770,23165210,42.34597,-71.08426,Back Bay,4.85,"Boston, MA",Entire rental unit,Entire home/apt,5,,1 bath,2.0,,"[""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Hot water"", ""Kitchen"", ""Keypad"", ""Self check-in"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Dryer""]",t,,91,1125,f,2017-06-07,within a few hours,100%,,t,14,"We have experience in hosting guests from all around the globe. We are doing the best to make people comfortable and happy with stay and spending time in Boston, one of the most beautiful cities in us. Either you came for business, study or vacation, our apartment will fill the need and you would be at your home away from your home. ","['email', 'phone']",,0,0,0,0,91.0,1125.0,t,,26,0,0,4.62,4.73,4.69,4.96,4.92,4.54,0.29,2018-03-16,2019-07-20,0,
771,23166408,42.36525,-71.05702,North End,5.0,"Manchester-by-the-Sea, MA",Entire condo,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Microwave"", ""Hair dryer"", ""Refrigerator"", ""Fire extinguisher"", ""TV"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Stove"", ""Coffee maker""]",f,,30,1125,f,2013-11-03,within a few hours,100%,50%,t,1,,"['email', 'phone']",$200.00,0,7,37,93,30.0,1125.0,t,,5,1,0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,2018-11-19,2025-05-13,60,12000.0
772,23171291,42.31793,-71.09182,Roxbury,4.43,"Boston, MA",Private room in rental unit,Private room,1,1.5,1.5 shared baths,4.0,1.0,"[""Essentials"", ""Private entrance"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Host greets you"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Private living room"", ""TV"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Coffee maker"", ""Free parking on premises"", ""Free street parking""]",f,,31,365,t,2016-04-13,within a few hours,100%,100%,t,5,"Hello,
I'm a happy, and enthusiastic person who is always motivated to learn new things and new places. I love sports, traveling, family and my friends.
In my place you will feel like at home as there's a very friendly environment. My place is clean, safe, has a great location  and is very quiet. You will find everything needed for your stay in here and much more!
Cleaning, weekly services provided for all common areas. You will love it here!","['email', 'phone']",$53.00,0,0,16,203,31.0,365.0,t,,14,2,0,5.0,5.0,4.79,5.0,5.0,4.93,0.17,2018-07-02,2024-08-31,124,6572.0
773,23183205,42.34942,-71.08831,Back Bay,,,Entire condo,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Wine glasses"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""Paid dryer \u2013 In building"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Coffee maker""]",f,,91,1125,t,2009-09-16,within a few hours,93%,53%,t,21,,"['email', 'phone']",$100.00,30,60,90,365,91.0,1125.0,t,,0,0,0,,,,,,,,,,0,0.0
774,23252361,42.36551,-71.05513,North End,4.99,,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Essentials"", ""Private entrance"", ""Patio or balcony"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Extra pillows and blankets"", ""AC - split type ductless system"", ""Lockbox"", ""Fire extinguisher"", ""Ethernet connection"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Single level home"", ""Stove"", ""Coffee maker"", ""HDTV with standard cable, DVD player""]",f,STR-483621,2,90,t,2018-02-12,within an hour,100%,100%,t,1,,"['email', 'phone', 'work_email']",$291.00,13,32,45,290,2.0,1125.0,t,,326,49,8,4.95,4.96,4.87,4.97,4.98,4.81,3.71,2018-03-31,2025-06-16,255,74205.0
775,23258400,42.38856,-71.00168,East Boston,5.0,,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Kitchen"", ""Washer"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,1125,f,2017-05-07,within a day,75%,100%,f,4,,"['email', 'phone']",$50.00,30,60,90,364,91.0,1125.0,t,,3,0,0,4.67,4.33,5.0,5.0,4.67,4.67,0.04,2019-05-31,2022-12-22,0,0.0
776,23272728,42.33946,-71.10767,Longwood Medical Area,5.0,"Boston, MA",Private room in rental unit,Private room,1,,1 shared bath,,,"[""Essentials"", ""Carbon monoxide alarm"", ""Washer"", ""Kitchen"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Breakfast"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Elevator"", ""Dryer""]",t,,91,1125,f,2017-10-28,,,,t,2,,['phone'],,0,0,0,0,91.0,1125.0,t,,14,0,0,5.0,4.93,5.0,4.93,5.0,5.0,0.16,2018-04-06,2019-01-10,0,
777,23287236,42.3643198,-71.068221,West End,5.0,"Boston, MA",Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Essentials"", ""Washer \u2013\u00a0In unit"", ""Gilchrist and Somes body soap"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Dishes and silverware"", ""Paid parking off premises"", ""Elevator"", ""Self check-in"", ""BBQ grill"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Freezer"", ""Gym"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Dishwasher"", ""Fast wifi \u2013 96 Mbps"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Backyard"", ""Shower gel"", ""Heating"", ""Iron"", ""Hangers"", ""Paid parking on premises"", ""Stove"", ""Bathtub""]",f,STR-595461,90,1125,t,2014-08-15,within an hour,100%,93%,t,12,"Our company, Boston Corporate Housing, has been hosting visitors, companies, doctors and patients, and much more for the past ten years. We provide short term housing across Boston in key areas. Our reputation for excellent customer service is known to all our customers, for our families staying here because of medical reasons we have always strived to make a stressful situation a little less stressful. We offer both 1 Bedrooms and 2 Bedroom/ 2 Bathrooms nearby all of Boston's world class hospitals and universities in quite and convenient neighborhoods.

Our Charles River Park locations are walking distance to Mass General Hospital (MGH), The Museum of Science, The TD Banknorth Garden, The North End, The Galleria Mall and much more. There is free ground transportation to all the other major hospitals in Boston as well.

Our Apartments in Longwood Area are  right by Brigham & Women’s Hospital, Dana Farber, Boston Children’s Hospital, Beth Israel, Mass Eye and Ear at Longwood, Harvard Medical/ Dental School and other Universities,  with nearby Parks and Recreation, Stop and Shop, Walgreens, Various Restaurants, Museum of Fine Arts. Green Line subway stations...
","['email', 'phone', 'work_email']",$301.00,0,0,0,214,83.4,1125.0,t,,11,1,0,5.0,5.0,5.0,5.0,5.0,4.91,0.14,2018-11-04,2024-07-06,180,54180.0
